,CELL_ID,X,Y
685,686,1884,512
813,814,1822,582
809,810,1796,582
770,771,1799,558
771,772,1863,558
806,807,1861,580
865,866,1825,608
763,764,1574,552
465,466,1884,385
423,424,1807,365
719,720,1831,530
721,722,1801,532
586,587,1864,452
1133,1134,1715,753
1090,1091,1733,731
1104,1105,1699,737
1128,1129,1660,750
1218,1219,1561,794
1153,1154,1552,764
1049,1050,1609,706
1389,1390,1730,883
855,856,1895,604
854,855,1861,604
817,818,1883,586
824,825,1907,588
929,930,1895,647
2228,2229,936,1359
2227,2228,903,1359
2250,2251,922,1377
2206,2207,927,1343
2256,2257,963,1382
2237,2238,964,1365
2195,2196,940,1335
2191,2192,961,1334
2203,2204,1150,1343
2196,2197,1191,1335
2118,2119,1171,1287
2176,2177,1173,1323
2099,2100,1201,1274
2321,2322,1074,1431
2291,2292,974,1408
2261,2262,1025,1386
2269,2270,996,1390
2282,2283,1029,1403
2288,2289,993,1406
2010,2011,1297,1221
2038,2039,1290,1236
2060,2061,1298,1268
2041,2042,1256,1237
2050,2051,1269,1246
2018,2019,1274,1224
2255,2256,890,1380
2295,2296,859,1408
2273,2274,847,1393
2200,2201,1392,1336
2218,2219,1343,1352
2216,2217,1295,1351
2217,2218,1279,1352
2240,2241,1299,1367
2244,2245,1285,1369
1887,1888,1158,1136
1857,1858,1633,1122
2013,2014,1697,1221
1979,1980,1697,1200
1680,1681,1560,1031
1667,1668,1533,1021
2079,2080,1574,1263
2082,2083,1597,1265
2130,2131,1580,1292
2097,2098,1540,1277
1314,1315,1243,846
1057,1058,1056,713
981,982,1017,675
1520,1521,1518,953
1482,1483,1360,931
1990,1991,1343,1207
1211,1212,1748,794
1140,1141,1760,758
1788,1789,1635,1090
1888,1889,1651,1135
1918,1919,1660,1157
1782,1783,1754,1086
1965,1966,1685,1193
2137,2138,1533,1297
1560,1561,1725,972
1660,1661,1782,1018
1712,1713,1596,1047
1694,1695,1581,1037
1707,1708,1612,1047
1891,1892,1035,1136
1910,1911,1025,1154
1766,1767,961,1078
1833,1834,1003,1109
1992,1993,922,1211
1989,1990,976,1214
2021,2022,951,1219
2178,2179,998,1324
2072,2073,1007,1260
2048,2049,1033,1245
2036,2037,1009,1235
2122,2123,1026,1290
2271,2272,1097,1394
2262,2263,1081,1384
2248,2249,1100,1371
2289,2290,1078,1406
1155,1156,708,765
1285,1286,563,834
1579,1580,660,976
1549,1550,620,967
1527,1528,1067,957
1690,1691,545,1037
1725,1726,542,1053
1684,1685,564,1031
1145,1146,510,761
1332,1333,338,853
1295,1296,360,837
1259,1260,484,819
1499,1500,553,942
1455,1456,578,920
1491,1492,577,937
1524,1525,552,957
1335,1336,624,857
1378,1379,634,880
1375,1376,587,878
1355,1356,568,866
1380,1381,555,879
1407,1408,584,893
1344,1345,592,862
1372,1373,610,874
1635,1636,632,1008
1697,1698,741,1039
1348,1349,701,863
1636,1637,726,1007
1653,1654,739,1017
1419,1420,714,892
926,927,735,644
1066,1067,406,714
1119,1120,433,746
1082,1083,430,718
1081,1082,388,724
1023,1024,332,693
933,934,318,647
1374,1375,346,878
1522,1523,244,954
1393,1394,323,885
1358,1359,321,867
1745,1746,510,1065
2096,2097,539,1273
2086,2087,513,1268
2042,2043,500,1238
1774,1775,501,1082
1696,1697,511,1041
1924,1925,943,1159
1854,1855,976,1117
1898,1899,982,1142
1966,1967,956,1193
1950,1951,983,1181
1851,1852,895,1118
1948,1949,922,1180
2152,2153,561,1309
2138,2139,540,1296
499,500,662,402
439,440,655,376
587,588,838,453
656,657,804,491
630,631,759,480
525,526,917,419
346,347,640,324
224,225,465,230
305,306,632,299
1045,1046,1334,705
1086,1087,1341,725
1048,1049,1377,712
874,875,1013,617
1047,1048,968,707
217,218,1454,224
8,9,1390,15
152,153,1368,167
185,186,1369,200
752,753,1422,547
352,353,1303,325
332,333,964,314
94,95,682,116
53,54,701,70
138,139,780,155
151,152,761,169
36,37,804,45
164,165,1256,178
210,211,1271,219
203,204,1296,208
92,93,1270,112
38,39,1175,43
898,899,1511,630
867,868,1415,611
1350,1351,1585,864
1300,1301,1544,836
1284,1285,1508,832
1227,1228,1540,800
1251,1252,1571,814
994,995,1546,681
1024,1025,1567,692
1029,1030,1550,696
980,981,1527,676
671,672,1694,503
695,696,1812,517
672,673,1718,504
779,780,1767,565
748,749,1719,546
706,707,1777,526
704,705,1755,524
555,556,1848,432
494,495,1809,401
1427,1428,1678,901
1334,1335,1751,856
2229,2230,1134,1358
2263,2264,1122,1384
2141,2142,1178,1304
2131,2132,1194,1292
2110,2111,1248,1281
2085,2086,1269,1266
2123,2124,1272,1289
2078,2079,1229,1261
2103,2104,1220,1279
2320,2321,1022,1431
2330,2331,1040,1435
2306,2307,1036,1421
2297,2298,1012,1410
2258,2259,1253,1381
2245,2246,1269,1374
2301,2302,1278,1412
2311,2312,1257,1425
2174,2175,1259,1322
2069,2070,1316,1256
2027,2028,1330,1231
1987,1988,1305,1206
1981,1982,1283,1202
1958,1959,1260,1187
1876,1877,1330,1133
1855,1856,1347,1118
1733,1734,1345,1059
1970,1971,1231,1197
1889,1890,1245,1137
1691,1692,1334,1037
1645,1646,1570,1011
1641,1642,1550,1010
1618,1619,1537,1000
1535,1536,1543,957
1568,1569,1529,975
2053,2054,1619,1244
1955,1956,1628,1184
1927,1928,1594,1161
1997,1998,1622,1212
1899,1900,1612,1143
1186,1187,1204,783
1438,1439,1177,906
1528,1529,1232,956
1012,1013,1182,685
961,962,1086,664
888,889,1043,624
1461,1462,1551,923
1478,1479,1580,929
1485,1486,1535,934
1450,1451,1531,915
1447,1448,1591,912
1403,1404,1581,888
1353,1354,1559,865
1573,1574,1479,979
1595,1596,1514,989
1276,1277,1486,830
1339,1340,1492,859
1340,1341,1512,860
1377,1378,1445,876
1310,1311,1473,844
1349,1350,1471,863
1416,1417,1487,889
1222,1223,1446,799
1671,1672,1312,1024
1756,1757,1640,1059
1919,1920,1675,1160
1944,1945,1686,1176
1945,1946,1709,1176
1798,1799,1734,1093
1811,1812,1688,1099
2031,2032,1364,1230
1556,1557,1787,970
1574,1575,1804,980
1538,1539,1817,961
1458,1459,1808,923
1631,1632,1613,1008
1623,1624,1626,999
1651,1652,1643,1014
1685,1686,1625,1031
1659,1660,1605,1023
1658,1659,1586,1013
1575,1576,1610,981
1827,1828,1078,1112
1804,1805,1113,1096
1795,1796,1045,1092
1802,1803,1022,1093
1778,1779,1078,1083
1752,1753,1161,1069
2080,2081,983,1258
2148,2149,964,1309
2129,2130,992,1291
2162,2163,874,1313
2125,2126,856,1290
2161,2162,860,1319
2154,2155,904,1305
2190,2191,898,1336
2205,2206,869,1348
2126,2127,933,1287
2055,2056,951,1249
1004,1005,465,680
948,949,469,655
1036,1037,448,698
1083,1084,475,724
766,767,608,556
772,773,638,560
918,919,647,639
952,953,644,661
927,928,669,645
891,892,676,626
873,874,644,619
960,961,625,663
1088,1089,600,728
1121,1122,595,745
1032,1033,604,696
1075,1076,617,718
987,988,611,677
1056,1057,594,712
1013,1014,560,686
885,886,488,626
997,998,502,671
819,820,514,586
835,836,505,597
1129,1130,633,753
1118,1119,621,741
1091,1092,645,728
1106,1107,686,739
1277,1278,604,830
1303,1304,620,840
1161,1162,634,772
1256,1257,631,816
1127,1128,544,753
1103,1104,572,736
1511,1512,646,949
1516,1517,673,953
1436,1437,652,907
1456,1457,704,924
1297,1298,907,838
1318,1319,942,846
1614,1615,1017,999
1625,1626,541,1003
1661,1662,524,1016
1654,1655,554,1017
1602,1603,559,993
1327,1328,467,852
1241,1242,419,812
1237,1238,394,801
1141,1142,411,763
1368,1369,371,872
1422,1423,375,898
1695,1696,632,1040
1670,1671,618,1026
1652,1653,669,1017
1673,1674,648,1025
1619,1620,665,1001
1747,1748,668,1067
1703,1704,702,1044
1674,1675,721,1027
1638,1639,699,1008
1678,1679,682,1030
1720,1721,678,1052
1268,1269,686,827
1240,1241,720,808
1322,1323,700,849
1214,1215,705,796
1569,1570,708,976
1611,1612,695,995
1594,1595,715,989
1517,1518,700,956
1596,1597,679,989
1320,1321,721,849
1369,1370,724,872
1714,1715,318,1052
1459,1460,350,926
1454,1455,336,917
1452,1453,367,920
1504,1505,282,944
1505,1506,333,944
1565,1566,310,972
1444,1445,313,912
1428,1429,272,899
1392,1393,297,884
1367,1368,269,870
1449,1450,286,917
1364,1365,246,870
1435,1436,247,917
1483,1484,270,935
1761,1762,570,1077
1739,1740,573,1059
1757,1758,548,1074
2083,2084,566,1266
244,245,616,247
969,970,1400,667
1041,1042,1396,702
939,940,1410,651
677,678,1011,508
859,860,706,607
887,888,716,622
900,901,729,632
914,915,998,641
1000,1001,993,683
881,882,950,620
864,865,889,610
238,239,1436,241
280,281,1388,277
335,336,1346,320
290,291,1301,284
207,208,1312,212
420,421,1399,363
59,60,1346,78
83,84,1313,103
89,90,1367,111
103,104,1407,123
77,78,1402,102
116,117,1368,132
62,63,1387,77
73,74,1350,98
193,194,1402,199
196,197,1386,210
194,195,1419,204
149,150,1423,166
257,258,1255,261
263,264,1231,266
271,272,1279,270
235,236,1261,240
246,247,1284,245
461,462,1158,382
98,99,1332,119
139,140,1243,156
11,12,1045,16
928,929,1548,643
842,843,1534,601
905,906,1570,633
915,916,1528,637
944,945,1567,654
958,959,1549,661
947,948,1519,657
893,894,1431,627
353,354,1608,326
641,642,1568,485
654,655,1851,492
619,620,1851,471
655,656,1876,490
529,530,1794,419
613,614,1800,470
635,636,1824,482
597,598,1832,456
577,578,1813,445
673,674,1800,504
570,571,1797,442
659,660,1776,493
1388,1389,1700,881
2264,2265,1151,1384
2243,2244,1165,1371
2222,2223,1177,1354
2223,2224,1263,1351
2238,2239,1242,1367
2181,2182,1226,1325
2150,2151,1201,1307
2132,2133,1211,1295
2142,2143,1245,1305
2171,2172,1199,1319
2167,2168,1295,1317
2112,2113,1287,1286
2135,2136,1305,1299
2151,2152,1272,1306
2177,2178,1280,1328
2169,2170,1314,1319
2198,2199,1306,1334
2323,2324,1238,1432
2277,2278,1241,1397
2252,2253,1227,1378
2302,2303,1234,1415
2159,2160,1328,1312
1916,1917,1302,1159
1962,1963,1321,1190
1928,1929,1332,1166
1952,1953,1290,1182
1936,1937,1267,1168
2210,2211,840,1348
1615,1616,1242,998
1861,1862,1188,1123
1862,1863,1227,1124
1907,1908,1180,1151
1828,1829,1203,1108
1868,1869,1173,1129
1821,1822,1160,1106
1894,1895,1264,1142
1784,1785,1254,1086
1822,1823,1248,1108
1792,1793,1229,1087
1724,1725,1261,1054
1762,1763,1271,1075
1856,1857,1276,1116
1773,1774,1286,1082
1547,1548,1579,968
1604,1605,1594,990
1533,1534,1594,958
1584,1585,1559,984
1523,1524,1566,952
1750,1751,1613,1068
1803,1804,1621,1095
1188,1189,1121,784
1477,1478,1479,929
1441,1442,1473,910
1434,1435,1515,906
1519,1520,1502,955
1515,1516,1481,951
1609,1610,1478,995
1607,1608,1459,994
1650,1651,1500,1012
1699,1700,1523,1039
1629,1630,1367,1004
1587,1588,1372,987
1797,1798,1662,1093
1781,1782,1648,1087
1815,1816,1676,1102
1848,1849,1659,1115
1838,1839,1644,1111
1882,1883,1712,1132
1880,1881,1676,1133
1839,1840,1688,1114
1912,1913,1695,1153
1915,1916,1718,1155
1920,1921,1737,1158
1922,1923,1492,1159
1976,1977,1551,1197
2046,2047,1562,1241
2006,2007,1587,1219
1969,1970,1580,1181
1933,1934,1541,1167
1726,1727,1033,1056
1512,1513,967,948
1637,1638,1006,1008
1715,1716,968,1050
1765,1766,934,1078
1346,1347,931,862
1813,1814,836,1102
1836,1837,852,1114
1508,1509,743,947
1487,1488,732,935
1409,1410,746,894
1398,1399,764,888
1539,1540,731,964
2064,2065,903,1253
2077,2078,932,1265
2034,2035,918,1235
2101,2102,894,1275
2147,2148,588,1309
2204,2205,707,1345
2236,2237,682,1366
785,786,541,565
800,801,523,573
792,793,562,569
906,907,518,639
1182,1183,575,781
1187,1188,606,785
1150,1151,592,763
1136,1137,561,755
1220,1221,565,797
1248,1249,594,812
1148,1149,1052,763
1068,1069,1012,715
1197,1198,935,788
1326,1327,414,854
1287,1288,420,836
1271,1272,387,825
1360,1361,398,873
1325,1326,453,851
1405,1406,478,890
1578,1579,532,982
1465,1466,545,924
1759,1760,627,1074
1771,1772,646,1080
1740,1741,622,1061
1719,1720,647,1053
1736,1737,707,1060
1777,1778,726,1083
1730,1731,754,1059
1261,1262,760,822
1342,1343,757,860
1278,1279,730,828
1232,1233,761,802
1210,1211,732,793
1939,1940,598,1173
1840,1841,510,1115
1807,1808,514,1095
1820,1821,537,1106
1865,1866,518,1126
1951,1952,585,1184
1810,1811,562,1099
1776,1777,601,1082
1794,1795,623,1094
556,557,761,436
516,517,791,409
275,276,628,275
756,757,818,552
253,254,1352,257
279,280,1329,274
297,298,1341,287
350,351,1512,325
411,412,1429,357
390,391,1413,347
316,317,1492,299
176,177,1276,193
170,171,1317,188
137,138,1327,157
189,190,1139,203
212,213,1148,219
237,238,1153,240
165,166,1113,181
162,163,1131,177
142,143,910,160
23,24,1053,27
197,198,1468,206
101,102,1464,122
497,498,1783,397
422,423,1787,364
652,653,1738,492
2313,2314,1215,1429
1824,1825,1307,1109
1835,1836,1322,1111
1793,1794,1303,1090
1852,1853,1294,1116
1881,1882,1310,1134
1806,1807,1604,1095
1830,1831,1587,1113
1758,1759,1600,1070
1832,1833,1545,1111
1879,1880,1530,1135
1873,1874,1546,1128
1863,1864,1572,1128
1581,1582,1325,984
1550,1551,1275,969
1475,1476,975,929
2066,2067,1544,1257
2102,2103,1514,1277
1570,1571,1171,977
1605,1606,920,993
1598,1599,938,991
1384,1385,900,882
1526,1527,861,957
1557,1558,741,972
1597,1598,737,991
1663,1664,767,1020
2105,2106,644,1281
2224,2225,626,1357
2180,2181,647,1324
2226,2227,656,1361
2186,2187,617,1330
2265,2266,620,1391
2185,2186,547,1332
2182,2183,693,1329
2120,2121,664,1291
2166,2167,668,1322
2121,2122,703,1286
2158,2159,686,1310
801,802,588,581
821,822,552,589
1486,1487,394,935
1780,1781,713,1084
2026,2027,883,1228
1991,1992,894,1207
2044,2045,605,1238
2058,2059,593,1250
1983,1984,605,1204
1972,1973,564,1194
2098,2099,680,1276
2070,2071,626,1260
2084,2085,657,1267
1900,1901,552,1145
1929,1930,535,1165
1890,1891,529,1141
1913,1914,570,1157
1858,1859,545,1124
1866,1867,570,1125
1974,1975,517,1200
1999,2000,537,1213
2007,2008,511,1218
1954,1955,526,1183
366,367,1436,336
325,326,1480,307
333,334,1463,317
582,583,1416,451
132,133,1297,148
146,147,1305,167
141,142,1277,159
129,130,1311,143
111,112,1294,124
446,447,1758,376
633,634,1711,477
392,393,1644,348
372,373,1619,336
2287,2288,1214,1403
1753,1754,1482,1069
1790,1791,1520,1088
1809,1810,1531,1101
1760,1761,1563,1075
1779,1780,1583,1084
1735,1736,1579,1060
1805,1806,1553,1097
1718,1719,1555,1050
1738,1739,1534,1062
1390,1391,980,885
2059,2060,1506,1252
1993,1994,1534,1209
951,952,575,661
971,972,594,668
880,881,548,623
836,837,538,599
886,887,533,622
870,871,565,609
930,931,553,647
931,932,566,645
907,908,581,634
1884,1885,802,1135
1911,1912,626,1156
2005,2006,654,1217
2049,2050,651,1243
2025,2026,636,1227
2033,2034,685,1232
1994,1995,627,1211
2056,2057,673,1249
1783,1784,669,1088
1772,1773,691,1079
1789,1790,699,1092
789,790,1273,570
668,669,1110,499
609,610,1567,466
603,604,1523,462
675,676,1399,504
145,146,1121,162
136,137,1133,153
433,434,1719,370
514,515,1714,408
589,590,1756,452
580,581,1724,442
626,627,1738,471
552,553,1777,429
605,606,1779,461
520,521,1751,416
653,654,1757,490
459,460,1668,380
432,433,1658,370
426,427,1686,370
416,417,1671,358
2022,2023,716,1226
2035,2036,703,1234
2009,2010,697,1219
1871,1872,658,1129
1909,1910,647,1152
1817,1818,645,1105
1953,1954,677,1182
1932,1933,668,1166
1946,1947,646,1175
1967,1968,648,1195
1914,1915,681,1158
2000,2001,672,1213
1977,1978,688,1201
1956,1957,707,1186
1850,1851,694,1119
1874,1875,706,1135
1893,1894,676,1138
1825,1826,668,1109
1816,1817,688,1104
1826,1827,712,1109
485,486,1555,394
661,662,1365,497
622,623,1348,472
728,729,1310,536
519,520,1658,414
484,485,1673,394
551,552,1644,433
576,577,1674,445
538,539,1675,425
548,549,1661,432
583,584,1690,452
615,616,1661,466
532,533,1695,425
