,CELL_ID,X,Y
32,33,1097,25
45,46,1077,34
16,17,1121,11
8,9,1056,11
141,142,1089,97
134,135,1072,88
132,133,1100,84
41,42,1116,30
14,15,1215,8
13,14,1200,12
11,12,1138,10
1094,1095,1352,1209
1095,1096,1339,1214
1124,1125,1370,1255
1154,1155,1360,1295
1138,1139,1379,1277
1109,1110,1422,1238
1123,1124,1395,1257
1107,1108,1408,1233
1112,1113,1436,1244
1100,1101,1429,1221
1169,1170,1292,1333
1159,1160,1310,1305
1166,1167,1315,1323
1162,1163,1291,1313
1041,1042,1384,1095
1052,1053,1372,1118
1049,1050,1357,1113
1033,1034,1389,1080
1056,1057,1390,1122
990,991,827,975
1027,1028,767,1058
1026,1027,798,1054
1099,1100,692,1221
1102,1103,713,1228
1082,1083,717,1194
1092,1093,683,1207
1113,1114,684,1247
1101,1102,666,1225
916,917,1630,801
922,923,1623,813
918,919,1650,809
874,875,1542,739
868,869,1513,732
886,887,1521,755
853,854,1549,713
895,896,1535,764
783,784,1587,618
791,792,1565,628
794,795,1584,633
768,769,1578,605
813,814,1523,663
268,269,1631,204
230,231,1659,179
366,367,1653,281
424,425,1629,336
553,554,1526,430
532,533,1547,420
546,547,1564,428
97,98,1344,62
98,99,1324,60
68,69,1352,43
153,154,1340,106
77,78,1371,50
69,70,1418,43
326,327,1318,249
347,348,1310,269
313,314,1296,240
340,341,1294,261
371,372,1295,289
478,479,1304,376
597,598,1383,466
612,613,1390,479
623,624,1403,488
630,631,1437,493
642,643,1449,506
669,670,1486,525
670,671,1504,521
645,646,1478,509
654,655,1461,515
646,647,1494,506
774,775,1554,611
509,510,1389,403
565,566,1403,439
466,467,1374,367
455,456,1749,359
462,463,1764,363
439,440,1760,350
420,421,1736,331
450,451,1732,355
484,485,1761,380
756,757,1607,587
767,768,1679,602
781,782,1701,614
759,760,1662,593
736,737,1681,568
764,765,1637,601
780,781,1669,613
825,826,1636,674
843,844,1632,694
651,652,1607,511
643,644,1627,504
639,640,1599,502
664,665,1615,523
677,678,1585,525
585,586,1659,454
673,674,1226,523
650,651,1203,510
676,677,1249,526
672,673,1199,526
482,483,1206,380
521,522,1205,409
504,505,1285,398
503,504,1168,395
542,543,1092,423
575,576,1083,449
601,602,1065,469
657,658,1171,515
690,691,1063,538
688,689,1045,538
310,311,1091,238
548,549,1073,425
350,351,937,269
210,211,1167,161
399,400,1158,308
370,371,1149,285
871,872,1789,734
888,889,1798,753
851,852,1744,710
896,897,1705,765
107,108,962,69
94,95,941,62
50,51,1020,35
56,57,1037,38
128,129,1047,84
157,158,1074,111
296,297,1289,225
193,194,1268,146
177,178,1252,128
190,191,1212,144
169,170,1219,121
185,186,1244,142
197,198,1187,150
178,179,1169,132
181,182,1193,133
163,164,1146,116
1065,1066,1352,1164
1076,1077,1357,1185
1064,1065,1305,1160
1063,1064,1278,1154
1067,1068,1277,1173
1062,1063,1322,1152
1083,1084,1331,1196
1098,1099,1301,1219
1060,1061,1294,1137
1118,1119,1346,1245
1111,1112,1317,1240
1177,1178,1306,1358
1172,1173,1320,1345
1178,1179,1292,1358
1185,1186,1303,1381
1174,1175,1338,1345
1008,1009,835,1018
997,998,841,993
1018,1019,817,1039
1016,1017,863,1030
914,915,1602,792
397,398,1631,304
405,406,1624,318
395,396,1649,303
412,413,1651,322
523,524,1527,413
562,563,1512,436
570,571,1448,441
122,123,1352,81
108,109,1362,69
137,138,1393,89
114,115,1380,72
93,94,1392,61
467,468,1317,369
431,432,1344,343
391,392,1335,293
377,378,1320,288
354,355,1324,270
351,352,1354,267
709,710,1402,550
702,703,1384,550
694,695,1370,543
489,490,1376,388
786,787,1616,624
796,797,1599,635
776,777,1598,613
771,772,1616,607
792,793,1636,631
782,783,1637,616
836,837,1666,689
844,845,1678,698
819,820,1706,669
828,829,1654,680
852,853,1659,707
540,541,1637,421
520,521,1625,407
524,525,1647,407
572,573,1645,441
557,558,1631,435
539,540,1618,421
558,559,1658,434
678,679,1297,523
681,682,1327,534
700,701,1292,548
680,681,1270,529
498,499,1228,397
514,515,1248,406
544,545,1139,430
528,529,1152,415
513,514,1127,403
556,557,1114,435
536,537,1165,415
691,692,1081,538
314,315,1151,240
334,335,1156,255
324,325,1134,247
235,236,1166,182
282,283,1087,215
217,218,1246,164
291,292,1219,222
236,237,1208,182
276,277,1199,212
249,250,1180,190
222,223,1198,170
218,219,1224,170
204,205,1212,158
400,401,1193,310
393,394,1218,304
359,360,1179,276
375,376,1167,288
337,338,1180,257
361,362,1204,277
353,354,1158,271
126,127,995,83
115,116,982,75
119,120,1019,79
87,88,1209,56
109,110,1212,72
51,52,1209,36
89,90,1243,58
104,105,1227,67
71,72,1228,45
43,44,1246,30
110,111,1270,72
120,121,1252,79
95,96,1258,62
91,92,1287,59
80,81,1270,52
205,206,1269,157
213,214,1283,163
147,148,1299,102
143,144,1319,98
127,128,1307,83
136,137,1278,89
168,169,1181,122
167,168,1161,121
158,159,1198,110
113,114,1198,72
152,153,1178,104
149,150,1123,103
166,167,1127,119
146,147,1107,99
151,152,1138,103
39,40,1176,28
12,13,1163,10
29,30,1187,23
85,86,1192,55
67,68,1168,44
42,43,1142,30
1136,1137,1355,1274
1153,1154,1345,1295
1126,1127,1336,1263
1155,1156,1327,1300
1149,1150,1316,1288
1129,1130,1314,1265
1108,1109,1286,1235
863,864,1661,726
872,873,1677,738
227,228,1563,180
209,210,1629,160
242,243,1627,184
421,422,1582,333
492,493,1507,385
512,513,1505,405
499,500,1405,391
551,552,1431,428
555,556,1460,434
552,553,1496,430
508,509,1557,403
535,536,1576,420
522,523,1601,412
385,386,1485,300
417,418,1476,324
409,410,1490,320
408,409,1353,322
102,103,1450,65
636,637,1415,499
799,800,1500,635
809,810,1469,654
811,812,1497,656
787,788,1488,626
795,796,1464,633
463,464,1252,365
485,486,1249,383
494,495,1270,389
444,445,1263,353
475,476,1287,376
449,450,1232,356
661,662,1121,520
675,676,1100,528
667,668,1144,524
653,654,1154,513
315,316,1267,240
322,323,1239,246
274,275,1252,208
254,255,1237,196
290,291,1236,221
298,299,1250,229
292,293,1268,221
244,245,1257,188
150,151,1156,100
135,136,1132,89
79,80,1152,53
76,77,1134,50
84,85,1115,54
1135,1136,1271,1275
1122,1123,1271,1255
1132,1133,1248,1271
1151,1152,1289,1292
1158,1159,1255,1305
1134,1135,1298,1274
1121,1122,1289,1254
878,879,1659,744
893,894,1672,762
312,313,1434,237
258,259,1550,197
203,204,1596,154
214,215,1580,164
208,209,1611,160
386,387,1592,300
403,404,1553,313
383,384,1505,297
373,374,1620,286
379,380,1640,291
348,349,1647,265
472,473,1429,374
488,489,1417,384
423,424,1392,334
442,443,1382,352
510,511,1466,403
531,532,1446,417
538,539,1474,422
517,518,1486,403
435,436,1452,347
459,460,1439,361
436,437,1470,348
416,417,1460,322
410,411,1407,324
506,507,1531,397
474,475,1552,376
458,459,1575,360
362,363,1491,278
38,39,1462,28
81,82,1468,53
54,55,1440,35
20,21,1496,17
30,31,1414,23
754,755,1471,586
770,771,1478,607
772,773,1454,609
898,899,1634,766
887,888,1645,754
909,910,1635,785
906,907,1614,782
905,906,1652,780
317,318,1499,242
372,373,1514,281
368,369,1562,284
398,399,1578,308
384,385,1550,296
378,379,1580,289
355,356,1553,271
356,357,1582,272
316,317,1644,241
311,312,1555,238
335,336,1553,255
320,321,1607,243
332,333,1582,254
339,340,1609,258
328,329,1624,250
306,307,1624,232
272,273,1611,205
283,284,1558,216
428,429,1533,339
457,458,1546,362
433,434,1563,345
414,415,1566,325
411,412,1534,322
446,447,1526,356
407,408,1506,319
401,402,1410,311
387,388,1356,302
301,302,1466,230
346,347,1497,263
305,306,1485,234
309,310,1448,237
289,290,1480,219
364,365,1405,276
331,332,1414,259
352,353,1442,269
382,383,1407,294
